CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_daylight.1,sum_lighting_category_night,sum_lighting_category_night.1,sum_lighting_category_unknown,sum_lighting_category_unknown.1,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2020,5,224.0,43.696969696969695,30.0,11,3.0,0.0,0.0,3.0,0.0,8,1,0,0,2,7,7,3,3,1,1,7,2,0,0,2,10,0,0,0,1,7,1,3,0.0,0.0,0.0,1.0,0.0,19.0,0.0,1.0
2020,5,225.0,39.1,26.0,10,2.0,0.0,0.0,2.0,0.0,9,0,1,0,0,6,6,4,4,0,0,9,1,0,0,0,8,0,0,0,2,8,0,2,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0
2020,5,231.0,54.857142857142854,31.428571428571427,7,1.0,0.0,0.0,1.0,0.0,6,0,1,0,0,2,2,5,5,0,0,6,1,0,0,0,6,1,0,0,0,4,2,1,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
2020,5,232.0,35.77272727272727,30.0,11,1.0,0.0,0.0,1.0,0.0,9,0,0,0,2,5,5,6,6,0,0,10,0,0,0,1,9,0,0,0,2,9,0,2,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
2020,5,233.0,36.285714285714285,31.428571428571427,7,1.0,0.0,0.0,1.0,0.0,5,1,1,0,0,5,5,2,2,0,0,4,3,0,0,0,7,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2020,5,234.0,47.45454545454545,31.363636363636363,11,1.0,0.0,0.0,0.0,1.0,8,0,3,0,0,9,9,2,2,0,0,8,3,0,0,0,7,0,0,0,4,9,1,1,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2020,5,235.0,30.0,28.0,5,1.0,0.0,0.0,1.0,0.0,4,0,1,0,0,4,4,1,1,0,0,4,1,0,0,0,4,0,0,0,1,3,1,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2020,5,311.0,42.13636363636363,28.181818181818183,11,3.0,0.0,1.0,2.0,0.0,8,1,2,0,0,10,10,1,1,0,0,7,2,0,0,2,8,0,0,0,3,9,2,0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,2.0
2020,5,312.0,39.7,27.2,25,5.0,0.0,1.0,2.0,2.0,22,0,3,0,0,18,18,7,7,0,0,20,5,0,0,0,23,1,0,0,1,16,1,8,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
2020,5,313.0,45.333333333333336,30.0,9,2.0,0.0,0.0,2.0,0.0,7,1,0,0,1,3,3,6,6,0,0,6,2,0,0,1,4,0,1,0,4,6,2,1,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0
2020,5,314.0,32.0,23.75,4,1.0,0.0,1.0,0.0,0.0,4,0,0,0,0,1,1,3,3,0,0,4,0,0,0,0,4,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
2020,5,321.0,38.64705882352941,28.823529411764707,17,8.0,0.0,2.0,6.0,0.0,15,0,2,0,0,10,10,7,7,0,0,15,2,0,0,0,15,0,0,0,2,11,3,3,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2020,5,322.0,39.76086956521739,30.0,23,8.0,0.0,0.0,6.0,2.0,22,0,1,0,0,20,20,3,3,0,0,19,1,0,0,3,19,0,0,0,4,16,0,7,0.0,0.0,0.0,1.0,0.0,39.0,0.0,2.0
2020,5,323.0,33.72727272727273,30.454545454545453,22,9.0,0.0,2.0,4.0,3.0,17,1,4,0,0,15,15,7,7,0,0,16,4,0,0,2,16,0,0,0,6,16,1,5,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0
2020,5,324.0,41.583333333333336,30.833333333333332,18,7.0,0.0,0.0,6.0,1.0,14,1,2,0,1,13,13,4,4,1,1,14,2,0,0,2,14,0,0,0,4,16,0,2,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
2020,5,331.0,39.145161290322584,32.25806451612903,31,9.0,0.0,1.0,6.0,2.0,19,1,7,0,4,20,20,11,11,0,0,16,10,0,0,5,25,0,0,0,6,24,2,5,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0
2020,5,332.0,40.36666666666667,29.0,15,2.0,0.0,0.0,1.0,1.0,14,1,0,0,0,13,13,2,2,0,0,14,0,0,0,1,13,0,0,0,2,9,1,5,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2020,5,333.0,45.30769230769231,29.23076923076923,13,0.0,0.0,0.0,0.0,0.0,10,0,3,0,0,7,7,6,6,0,0,7,4,0,0,2,9,0,0,0,4,7,1,5,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2020,5,334.0,42.333333333333336,30.555555555555557,18,3.0,0.0,0.0,2.0,1.0,15,0,3,0,0,13,13,5,5,0,0,15,3,0,0,0,16,0,0,0,2,13,1,4,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2020,5,411.0,40.995726495726494,32.30769230769231,39,16.0,3.0,5.0,8.0,0.0,32,0,6,0,1,25,25,14,14,0,0,31,8,0,0,0,34,1,0,1,3,26,3,10,0.0,0.0,0.0,2.0,0.0,63.0,0.0,3.0
2020,5,412.0,39.44230769230769,29.423076923076923,26,3.0,0.0,0.0,3.0,0.0,19,0,6,0,1,18,18,8,8,0,0,18,6,0,0,2,22,0,0,0,4,17,5,4,0.0,0.0,0.0,0.0,0.0,49.0,0.0,3.0
2020,5,413.0,37.172413793103445,30.0,29,2.0,0.0,0.0,2.0,0.0,26,0,3,0,0,20,20,9,9,0,0,24,5,0,0,0,22,0,0,0,7,15,4,10,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0
2020,5,414.0,39.94,29.8,25,14.0,0.0,0.0,13.0,1.0,17,1,6,0,1,18,18,7,7,0,0,18,6,0,0,1,22,0,0,0,3,19,1,5,0.0,0.0,0.0,0.0,0.0,38.0,2.0,2.0
2020,5,421.0,37.72222222222222,29.72222222222222,18,4.0,0.0,0.0,4.0,0.0,13,0,3,0,2,8,8,9,9,1,1,13,3,0,0,2,14,0,0,1,3,14,1,3,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2020,5,422.0,48.333333333333336,27.5,6,2.0,0.0,0.0,2.0,0.0,5,0,1,0,0,3,3,3,3,0,0,5,1,0,0,0,6,0,0,0,0,5,0,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
2020,5,423.0,36.15909090909091,28.181818181818183,22,14.0,0.0,3.0,11.0,0.0,17,0,4,1,0,15,15,7,7,0,0,17,4,0,0,1,16,0,0,0,6,14,3,5,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0
2020,5,424.0,42.72727272727273,25.90909090909091,11,8.0,0.0,0.0,6.0,2.0,9,0,2,0,0,9,9,2,2,0,0,8,3,0,0,0,9,0,1,0,1,8,1,2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2020,5,431.0,42.95833333333333,29.0,40,17.0,1.0,2.0,9.0,5.0,35,0,5,0,0,33,33,7,7,0,0,34,5,0,0,1,34,1,0,0,5,28,2,10,0.0,0.0,0.0,1.0,0.0,69.0,0.0,1.0
2020,5,432.0,31.8,29.0,20,14.0,0.0,5.0,6.0,3.0,18,0,1,0,1,13,13,7,7,0,0,16,3,0,0,1,19,0,0,0,1,12,4,4,0.0,0.0,0.0,1.0,0.0,28.0,0.0,3.0
2020,5,433.0,39.26923076923077,28.846153846153847,13,1.0,0.0,0.0,1.0,0.0,11,0,0,0,2,9,9,4,4,0,0,10,0,0,0,3,9,0,0,0,4,7,1,5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2020,5,434.0,41.1764705882353,31.176470588235293,17,4.0,0.0,0.0,1.0,3.0,13,0,3,0,1,10,10,7,7,0,0,12,4,0,0,1,15,0,0,1,1,12,2,3,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0
2020,5,511.0,39.214285714285715,29.857142857142858,35,9.0,0.0,0.0,8.0,1.0,30,0,5,0,0,23,23,12,12,0,0,27,8,0,0,0,33,0,0,0,2,23,0,12,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
2020,5,512.0,43.0,28.235294117647058,17,7.0,0.0,1.0,6.0,0.0,15,1,1,0,0,14,14,3,3,0,0,15,2,0,0,0,16,0,0,0,1,11,2,4,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2020,5,513.0,47.68115942028986,25.0,23,11.0,0.0,1.0,10.0,0.0,20,0,2,0,1,17,17,5,5,1,1,17,4,0,0,2,19,0,0,0,4,14,5,4,0.0,0.0,0.0,1.0,0.0,32.0,1.0,1.0
2020,5,522.0,34.4375,27.5,8,3.0,0.0,2.0,1.0,0.0,8,0,0,0,0,5,5,3,3,0,0,8,0,0,0,0,6,0,0,1,1,6,1,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
2020,5,523.0,36.6764705882353,30.58823529411765,17,5.0,0.0,3.0,2.0,0.0,15,0,1,0,1,12,12,4,4,1,1,15,1,0,0,1,13,1,0,0,3,13,3,1,0.0,0.0,0.0,1.0,0.0,25.0,1.0,1.0
2020,5,524.0,40.15217391304348,29.782608695652176,23,5.0,0.0,0.0,4.0,1.0,21,1,1,0,0,16,16,7,7,0,0,18,5,0,0,0,20,0,0,0,3,13,2,8,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0
2020,5,531.0,37.95454545454545,31.818181818181817,11,5.0,0.0,0.0,4.0,1.0,10,0,1,0,0,9,9,2,2,0,0,10,1,0,0,0,9,0,1,0,1,4,3,4,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2020,5,532.0,33.28125,30.3125,16,4.0,0.0,1.0,3.0,0.0,12,0,4,0,0,11,11,5,5,0,0,11,5,0,0,0,14,0,0,0,2,11,1,4,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
2020,5,533.0,39.42307692307692,28.46153846153846,13,2.0,0.0,0.0,1.0,1.0,10,0,3,0,0,12,12,1,1,0,0,10,3,0,0,0,11,1,0,0,1,6,2,5,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0
2020,5,611.0,42.38636363636363,30.454545454545453,22,9.0,0.0,0.0,5.0,4.0,18,2,2,0,0,16,16,6,6,0,0,18,4,0,0,0,18,0,1,0,3,18,1,3,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0
2020,5,612.0,42.03205128205128,29.23076923076923,26,5.0,0.0,0.0,4.0,1.0,19,1,5,0,1,16,16,10,10,0,0,19,6,0,0,1,24,1,0,0,1,22,0,4,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0
2020,5,613.0,37.68817204301075,29.838709677419356,31,14.0,0.0,0.0,10.0,4.0,26,1,3,0,1,23,23,8,8,0,0,27,3,0,0,1,28,0,0,1,2,23,3,5,0.0,0.0,0.0,0.0,0.0,51.0,1.0,3.0
2020,5,614.0,43.73529411764706,29.41176470588235,17,5.0,0.0,0.0,2.0,3.0,15,1,0,0,1,12,12,5,5,0,0,16,0,0,0,1,14,0,1,0,2,12,1,4,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0
2020,5,621.0,37.43611111111111,30.0,30,10.0,0.0,1.0,5.0,4.0,25,0,4,0,1,22,22,7,7,1,1,26,3,0,0,1,28,0,0,0,2,21,2,7,0.0,0.0,0.0,0.0,0.0,57.0,1.0,1.0
2020,5,622.0,41.625,28.28125,32,6.0,0.0,0.0,2.0,4.0,28,0,4,0,0,27,27,5,5,0,0,27,5,0,0,0,30,0,0,0,2,23,2,7,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
2020,5,623.0,40.9,30.77777777777778,45,7.0,0.0,0.0,5.0,2.0,37,2,6,0,0,30,30,15,15,0,0,38,7,0,0,0,39,0,1,1,4,34,1,10,0.0,0.0,0.0,0.0,0.0,77.0,1.0,1.0
2020,5,624.0,40.74285714285714,30.142857142857142,35,12.0,0.0,2.0,6.0,4.0,30,2,3,0,0,26,26,9,9,0,0,32,3,0,0,0,31,0,1,0,3,24,6,5,0.0,0.0,0.0,0.0,0.0,57.0,3.0,2.0
2020,5,631.0,39.94444444444444,29.166666666666668,24,8.0,0.0,1.0,6.0,1.0,19,2,3,0,0,19,19,5,5,0,0,20,4,0,0,0,19,0,0,0,5,19,2,3,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
2020,5,632.0,41.61904761904762,29.642857142857142,42,10.0,0.0,2.0,4.0,4.0,33,2,4,0,3,35,35,6,6,1,1,29,9,0,0,4,36,1,0,0,5,22,6,14,0.0,0.0,0.0,0.0,0.0,75.0,2.0,3.0
2020,5,633.0,42.208333333333336,30.0,12,3.0,0.0,0.0,1.0,2.0,10,0,2,0,0,8,8,4,4,0,0,10,2,0,0,0,11,1,0,0,0,9,0,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2020,5,634.0,40.42857142857143,25.714285714285715,7,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0,5,5,2,2,0,0,5,1,0,0,1,6,0,0,0,1,6,0,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2020,5,711.0,33.708333333333336,30.833333333333332,12,4.0,0.0,0.0,3.0,1.0,11,0,1,0,0,9,9,3,3,0,0,11,1,0,0,0,11,0,0,0,1,9,1,2,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2020,5,712.0,36.69444444444444,28.88888888888889,18,11.0,0.0,5.0,5.0,1.0,14,0,3,0,1,13,13,5,5,0,0,14,3,0,0,1,14,0,0,0,4,14,2,2,0.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0
2020,5,713.0,33.58730158730159,28.095238095238095,21,5.0,0.0,1.0,3.0,1.0,18,0,3,0,0,13,13,8,8,0,0,18,3,0,0,0,19,0,0,0,2,15,1,5,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
2020,5,714.0,37.77083333333333,30.0,8,7.0,0.0,0.0,7.0,0.0,8,0,0,0,0,5,5,3,3,0,0,8,0,0,0,0,7,0,1,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2020,5,715.0,38.63636363636363,28.181818181818183,11,1.0,0.0,0.0,0.0,1.0,10,0,1,0,0,7,7,4,4,0,0,11,0,0,0,0,11,0,0,0,0,8,1,2,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2020,5,722.0,33.398148148148145,28.61111111111111,18,4.0,0.0,0.0,2.0,2.0,17,0,1,0,0,9,9,9,9,0,0,13,4,0,0,1,15,0,0,0,3,13,1,4,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
2020,5,723.0,39.375,28.4375,16,3.0,0.0,0.0,1.0,2.0,15,0,1,0,0,14,14,2,2,0,0,14,2,0,0,0,16,0,0,0,0,12,0,4,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0
2020,5,724.0,34.75,28.333333333333332,6,4.0,0.0,0.0,0.0,4.0,4,0,1,0,1,4,4,1,1,1,1,4,1,0,0,1,5,0,0,0,1,6,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2020,5,725.0,43.09375,29.0625,16,6.0,0.0,1.0,3.0,2.0,13,0,2,0,1,12,12,4,4,0,0,11,4,0,0,1,13,0,0,0,3,14,1,1,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0
2020,5,726.0,33.5,30.555555555555557,9,0.0,0.0,0.0,0.0,0.0,7,0,2,0,0,4,4,5,5,0,0,7,2,0,0,0,7,1,0,0,1,6,2,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
2020,5,731.0,39.260416666666664,26.875,16,6.0,0.0,1.0,3.0,2.0,16,0,0,0,0,11,11,4,4,1,1,12,2,0,0,2,12,0,1,0,3,12,0,4,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0
2020,5,732.0,41.34375,28.75,16,5.0,0.0,3.0,2.0,0.0,15,0,1,0,0,14,14,2,2,0,0,14,2,0,0,0,14,0,1,0,1,8,1,7,0.0,0.0,0.0,1.0,0.0,25.0,0.0,1.0
2020,5,733.0,42.166666666666664,27.666666666666668,15,7.0,0.0,1.0,1.0,5.0,13,0,2,0,0,13,13,2,2,0,0,12,2,0,0,1,14,0,0,0,1,11,2,2,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0
2020,5,734.0,41.21875,28.4375,16,7.0,0.0,2.0,3.0,2.0,12,0,2,0,2,8,8,8,8,0,0,12,3,0,0,1,12,0,0,0,4,12,0,4,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
2020,5,735.0,39.4,30.0,22,8.0,0.0,0.0,5.0,3.0,18,0,4,0,0,16,16,6,6,0,0,18,4,0,0,0,20,0,0,0,2,15,1,6,0.0,0.0,0.0,0.0,0.0,39.0,2.0,1.0
2020,5,811.0,43.88260869565217,27.82608695652174,23,5.0,0.0,1.0,4.0,0.0,23,0,0,0,0,21,21,2,2,0,0,23,0,0,0,0,22,0,0,0,1,17,3,3,0.0,0.0,0.0,1.0,0.0,40.0,0.0,1.0
2020,5,812.0,49.989583333333336,23.75,16,4.0,0.0,0.0,3.0,1.0,14,0,1,0,1,14,14,1,1,1,1,14,1,0,0,1,14,0,0,0,2,11,2,3,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2020,5,813.0,36.607526881720425,28.70967741935484,62,8.0,0.0,0.0,6.0,2.0,49,1,10,0,2,52,52,10,10,0,0,48,11,0,0,3,53,0,0,1,8,37,6,19,0.0,0.0,0.0,0.0,0.0,109.0,0.0,5.0
2020,5,814.0,38.23913043478261,28.695652173913043,23,1.0,0.0,0.0,0.0,1.0,22,0,1,0,0,17,17,6,6,0,0,21,2,0,0,0,19,0,1,0,3,13,4,6,0.0,0.0,0.0,0.0,0.0,35.0,1.0,3.0
2020,5,815.0,33.45945945945946,29.594594594594593,37,13.0,0.0,2.0,7.0,4.0,31,1,5,0,0,30,30,7,7,0,0,30,6,0,0,1,35,0,0,0,2,24,5,8,0.0,0.0,0.0,0.0,0.0,61.0,0.0,6.0
2020,5,821.0,36.35,30.857142857142858,35,16.0,0.0,0.0,7.0,9.0,29,1,5,0,0,32,32,3,3,0,0,27,7,0,0,1,30,0,0,1,4,23,1,11,0.0,0.0,0.0,0.0,0.0,65.0,0.0,3.0
2020,5,822.0,34.0,30.25,20,3.0,0.0,2.0,1.0,0.0,19,0,1,0,0,16,16,4,4,0,0,18,2,0,0,0,16,0,1,1,2,15,0,5,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2020,5,823.0,40.638888888888886,28.61111111111111,18,2.0,0.0,0.0,0.0,2.0,16,1,1,0,0,10,10,8,8,0,0,15,3,0,0,0,14,1,0,0,3,9,3,6,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
2020,5,824.0,34.32638888888889,29.166666666666668,24,3.0,0.0,0.0,2.0,1.0,19,0,4,0,1,19,19,5,5,0,0,16,6,0,0,2,18,0,0,0,6,15,2,7,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0
2020,5,825.0,38.63333333333333,26.333333333333332,15,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,8,8,7,7,0,0,13,2,0,0,0,11,0,0,0,4,11,2,2,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0
2020,5,831.0,31.78125,29.0625,16,3.0,0.0,0.0,2.0,1.0,13,0,3,0,0,7,7,9,9,0,0,13,3,0,0,0,16,0,0,0,0,11,1,4,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0
2020,5,832.0,46.57051282051282,29.03846153846154,26,2.0,0.0,0.0,1.0,1.0,24,1,1,0,0,19,19,7,7,0,0,25,1,0,0,0,23,0,0,1,2,19,0,7,0.0,0.0,0.0,0.0,0.0,38.0,2.0,3.0
2020,5,833.0,37.97826086956522,29.347826086956523,23,12.0,0.0,0.0,9.0,3.0,21,0,2,0,0,16,16,7,7,0,0,20,3,0,0,0,20,0,0,1,2,15,0,8,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0
2020,5,834.0,42.73809523809524,29.761904761904763,42,8.0,0.0,3.0,5.0,0.0,40,0,2,0,0,36,36,6,6,0,0,38,4,0,0,0,39,0,0,1,2,29,1,12,0.0,0.0,0.0,0.0,0.0,71.0,2.0,3.0
2020,5,835.0,43.62626262626263,29.848484848484848,33,6.0,0.0,0.0,4.0,2.0,28,0,4,0,1,26,26,7,7,0,0,28,4,0,0,1,32,0,0,0,1,25,4,4,0.0,0.0,0.0,0.0,0.0,53.0,1.0,4.0
2020,5,911.0,37.86206896551724,29.655172413793103,29,12.0,0.0,4.0,6.0,2.0,23,1,4,0,1,25,25,4,4,0,0,21,7,0,0,1,26,0,1,0,2,22,1,6,0.0,0.0,0.0,1.0,0.0,48.0,1.0,5.0
2020,5,912.0,42.7037037037037,27.40740740740741,27,7.0,0.0,3.0,1.0,3.0,22,1,4,0,0,23,23,4,4,0,0,22,5,0,0,0,26,0,0,0,1,21,2,4,0.0,0.0,0.0,1.0,0.0,39.0,1.0,3.0
2020,5,913.0,43.666666666666664,28.333333333333332,12,2.0,0.0,0.0,1.0,1.0,11,0,1,0,0,10,10,2,2,0,0,11,0,0,0,1,11,0,0,0,1,8,2,2,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0
2020,5,914.0,35.28205128205128,30.0,13,4.0,0.0,1.0,2.0,1.0,9,0,4,0,0,10,10,3,3,0,0,8,4,0,0,1,11,0,1,0,1,10,1,2,0.0,0.0,0.0,1.0,0.0,22.0,0.0,2.0
2020,5,915.0,42.07142857142857,27.5,14,1.0,0.0,0.0,0.0,1.0,10,1,3,0,0,10,10,4,4,0,0,10,3,0,0,1,13,0,0,0,1,10,2,2,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0
2020,5,921.0,36.00833333333333,30.5,20,4.0,0.0,0.0,3.0,1.0,15,1,2,0,2,14,14,4,4,2,2,13,5,0,0,2,14,0,0,0,6,15,1,4,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
2020,5,922.0,34.5,29.0625,16,2.0,0.0,0.0,0.0,2.0,15,0,1,0,0,12,12,4,4,0,0,15,0,0,0,1,13,0,0,0,3,9,2,5,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0
2020,5,923.0,34.09090909090909,29.545454545454547,11,7.0,0.0,2.0,3.0,2.0,9,1,1,0,0,8,8,3,3,0,0,9,2,0,0,0,10,0,0,0,1,7,3,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2020,5,924.0,41.95833333333333,26.964285714285715,28,4.0,0.0,0.0,3.0,1.0,23,1,4,0,0,21,21,7,7,0,0,24,4,0,0,0,27,0,0,0,1,20,4,4,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0
2020,5,925.0,38.55555555555556,28.80952380952381,21,6.0,0.0,0.0,3.0,3.0,18,1,2,0,0,15,15,6,6,0,0,17,3,0,0,1,18,0,0,0,3,17,0,4,0.0,0.0,0.0,0.0,0.0,31.0,1.0,5.0
2020,5,931.0,37.2,29.666666666666668,15,6.0,0.0,1.0,1.0,4.0,13,0,1,0,1,12,12,2,2,1,1,12,2,0,0,1,14,0,0,0,1,9,2,4,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0
2020,5,932.0,33.7843137254902,30.0,17,3.0,0.0,0.0,2.0,1.0,12,0,5,0,0,12,12,5,5,0,0,11,6,0,0,0,14,0,1,0,2,10,1,6,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2020,5,933.0,41.642857142857146,24.285714285714285,7,3.0,0.0,0.0,3.0,0.0,5,0,2,0,0,6,6,1,1,0,0,5,2,0,0,0,6,0,0,0,1,3,1,3,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2020,5,934.0,34.4,29.0,15,2.0,0.0,0.0,1.0,1.0,12,1,2,0,0,10,10,5,5,0,0,10,4,0,0,1,12,0,1,0,2,11,2,2,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0
2020,5,935.0,37.625,30.3125,16,9.0,0.0,0.0,3.0,6.0,14,1,1,0,0,9,9,7,7,0,0,15,1,0,0,0,12,0,2,0,2,11,0,5,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0
2020,5,1011.0,33.708333333333336,30.625,24,7.0,0.0,0.0,7.0,0.0,19,1,4,0,0,16,16,8,8,0,0,19,5,0,0,0,22,0,0,0,2,14,2,8,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
2020,5,1012.0,39.75757575757576,28.636363636363637,11,4.0,0.0,0.0,2.0,2.0,8,0,2,0,1,8,8,2,2,1,1,8,2,0,0,1,8,0,0,0,3,8,1,2,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2020,5,1013.0,38.90833333333333,29.25,20,1.0,0.0,0.0,0.0,1.0,14,1,5,0,0,18,18,2,2,0,0,15,5,0,0,0,15,3,0,0,2,14,1,5,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
2020,5,1014.0,39.921052631578945,30.0,19,1.0,0.0,0.0,0.0,1.0,16,0,3,0,0,15,15,4,4,0,0,14,3,0,0,2,15,0,0,0,4,9,2,8,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0
2020,5,1021.0,36.62037037037037,30.27777777777778,18,9.0,0.0,2.0,5.0,2.0,15,2,1,0,0,13,13,4,4,1,1,17,1,0,0,0,15,0,0,0,3,13,3,2,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0
2020,5,1022.0,38.214285714285715,30.952380952380953,21,7.0,0.0,1.0,3.0,3.0,17,1,3,0,0,15,15,6,6,0,0,16,4,0,0,1,13,0,0,1,7,11,3,7,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
2020,5,1023.0,40.53125,26.25,16,2.0,0.0,1.0,1.0,0.0,15,1,0,0,0,13,13,3,3,0,0,15,1,0,0,0,13,0,0,0,3,11,1,4,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0
2020,5,1024.0,35.785714285714285,30.714285714285715,7,2.0,0.0,0.0,2.0,0.0,5,0,1,0,1,5,5,2,2,0,0,5,1,0,0,1,3,0,0,0,4,4,0,3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2020,5,1031.0,38.96969696969697,29.696969696969695,33,5.0,0.0,1.0,3.0,1.0,25,3,5,0,0,30,30,3,3,0,0,27,6,0,0,0,22,1,1,1,8,19,4,10,0.0,0.0,0.0,0.0,0.0,39.0,4.0,9.0
2020,5,1032.0,34.5,28.46153846153846,13,1.0,0.0,0.0,1.0,0.0,9,0,3,0,1,9,9,3,3,1,1,9,3,0,0,1,11,0,0,0,2,5,2,6,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0
2020,5,1033.0,37.68181818181818,29.545454545454547,11,2.0,0.0,0.0,1.0,1.0,7,0,4,0,0,10,10,1,1,0,0,7,4,0,0,0,9,0,0,0,2,5,4,2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
