Features,K,Score
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.2369072431583553
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate')",8,0.23682891430141464
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.23677025016935324
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate')",3,0.23660523190562127
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",8,0.23645797302565624
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",7,0.23637465588452333
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence')",6,0.23631521211682696
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",2,0.23629105013239166
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.23616434289436536
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.23600060339530826
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate')",4,0.23595566714799557
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",5,0.23594855965826542
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.2359434422097382
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",6,0.23572209427177795
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",8,0.23562713506689498
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.23562667240000187
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",10,0.23561100417175423
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",2,0.23552224837031493
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate')",3,0.23538710143937255
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate')",7,0.23534949386769383
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",8,0.23529531638127238
"('avg_weather_severity', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.23515840876164837
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB')",2,0.235052308487526
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.23504694868666104
"('avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.23496305294214556
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",5,0.23494590758673337
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate')",6,0.2349450493301276
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",6,0.23481932633651229
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",10,0.2347485181003932
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.2345645287856382
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",10,0.23438861529295682
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",10,0.23431736489823232
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",6,0.23404508115105907
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.23404194890191868
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",6,0.2340261772217635
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",9,0.23363895386634465
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate')",2,0.23361071766695904
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate')",3,0.2335628340712589
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",9,0.23354737877334014
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.2335176528693321
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.23344385946129126
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate')",7,0.23330230910631464
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.23328924603737564
"('fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.23327027013035032
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",5,0.23305609136057587
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",3,0.23298457629826225
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.2328076683713567
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.23266633951112256
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.2325717898258883
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.23222902271967594
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.23209772020550826
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",5,0.23201950994580212
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",2,0.23181082134520176
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB')",10,0.2317769316616537
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",8,0.23162313672672927
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",5,0.23159256334032094
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate')",7,0.23149492483093229
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",4,0.23139813375654292
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.23125257693163792
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.23122855120169925
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.23120053880260688
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.23119224973213362
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate')",3,0.23094025075025076
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.23069985338164695
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.23065851277199212
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.230653357112121
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.23062648401733857
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.2305737151232466
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",2,0.2305121759172024
"('fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.23045480672205362
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate')",2,0.23039771784176113
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",5,0.23032734434650975
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",8,0.23031605667049185
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",2,0.23017726465351204
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.2301293424339735
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.23010149935495677
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.23006523919268082
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",5,0.22982776450604145
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.22976507704835084
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",6,0.229707077390225
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",10,0.22967583120475935
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB')",9,0.22965271362459305
"('avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.22963572970632615
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",3,0.22958387549349765
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.22947912749933272
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.22946629198101665
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence')",7,0.22946087916866614
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.22941312260605848
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.2294082317710274
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",9,0.22940408486409136
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence')",3,0.2293709413584844
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",9,0.2293590785434129
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",5,0.22933890988923394
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.22932259929549276
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate')",2,0.22918226808639566
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.22868538185253953
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",2,0.22860152273032233
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.22857831462025427
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",2,0.2285384844200578
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",3,0.2285130888859368
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.2284555831579062
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",3,0.2283270887540949
"('avg_weather_severity', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.22829987320290537
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate')",7,0.22828432823579226
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",5,0.22827603216920533
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.22824866473620806
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",5,0.22824542413375787
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",2,0.22818029550452962
"('avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.22805702610777415
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",9,0.2280112893168503
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.22796892420233061
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate')",9,0.2279283467202011
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence')",6,0.22791080236450686
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.22771116242419312
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.22762369128596008
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",5,0.2275895678022054
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.2275119205423917
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",4,0.22746583346366828
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.2274022389679295
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.2273777877610469
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",5,0.2272739315873651
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",5,0.2272683777132457
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",2,0.22725984426376844
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.2272556942220073
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate')",6,0.2271866739517751
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.2271394540893931
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'avg_responsibility_score')",3,0.2270444719773774
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",4,0.22699002471948387
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",6,0.22697562212315517
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",7,0.22697479593294803
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",4,0.2267772485306037
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.22650076859061938
