CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_night,sum_lighting_category_unknown,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2023,8,2433.0,41.693548387096776,28.6734693877551,49,10.0,0.0,1.0,3.0,6.0,35,1,4,0,9,28,14,7,31,5,0,0,13,31,0,0,1,17,24,13,12,0.0,0.0,0.0,1.0,0.0,69.0,0.0,0.0
2023,8,2511.0,42.18,28.333333333333332,30,3.0,0.0,1.0,1.0,1.0,26,0,1,0,3,20,7,3,24,2,0,0,4,23,0,0,0,7,19,1,10,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0
2023,8,2512.0,40.196296296296296,27.822580645161292,62,12.0,0.0,0.0,6.0,6.0,52,2,2,0,6,43,16,3,43,4,0,0,15,42,0,0,1,19,42,3,17,0.0,0.0,0.0,1.0,1.0,98.0,0.0,4.0
2023,8,2513.0,35.56666666666667,28.666666666666668,15,8.0,0.0,0.0,5.0,3.0,11,1,1,0,2,10,4,1,9,1,0,0,5,10,0,0,0,5,11,0,4,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0
2023,8,2514.0,38.36585365853659,27.745098039215687,51,9.0,0.0,0.0,8.0,1.0,47,0,1,0,3,38,9,4,35,1,0,0,15,30,0,0,0,21,36,6,9,0.0,0.0,0.0,1.0,0.0,71.0,2.0,1.0
2023,8,2515.0,40.38709677419355,29.02173913043478,46,12.0,0.0,1.0,7.0,4.0,34,2,3,0,7,27,14,5,31,3,0,0,12,31,0,0,2,13,27,6,13,0.0,0.0,0.0,1.0,0.0,54.0,1.0,1.0
2023,8,2521.0,38.4,27.40740740740741,54,6.0,0.0,2.0,2.0,2.0,46,0,2,0,6,42,9,3,38,4,0,0,12,37,0,0,0,17,33,5,16,0.0,0.0,0.0,1.0,0.0,78.0,0.0,2.0
2023,8,2522.0,39.682795698924735,29.404761904761905,42,7.0,0.0,2.0,4.0,1.0,36,0,2,0,4,28,13,1,30,2,0,0,10,28,0,0,0,14,26,4,12,0.0,0.0,0.0,1.0,0.0,62.0,0.0,4.0
2023,8,2523.0,44.26086956521739,28.14814814814815,27,3.0,0.0,1.0,0.0,2.0,24,1,0,0,2,21,5,1,23,0,0,0,4,21,0,0,0,6,19,1,7,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0
2023,8,2524.0,39.56111111111111,28.205128205128204,39,9.0,0.0,0.0,8.0,1.0,33,1,4,0,1,30,9,0,29,4,0,0,6,31,0,0,0,8,25,2,12,0.0,0.0,0.0,2.0,0.0,61.0,0.0,0.0
2023,8,2525.0,41.28260869565217,27.34375,32,3.0,0.0,1.0,2.0,0.0,22,1,4,0,5,21,6,5,22,4,0,0,6,25,0,0,0,7,22,2,8,0.0,0.0,0.0,0.0,0.0,44.0,1.0,3.0
2023,8,2531.0,42.30666666666667,27.06896551724138,29,7.0,0.0,0.0,4.0,3.0,24,0,1,0,4,19,6,4,24,1,0,0,4,23,0,0,0,6,27,0,2,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0
2023,8,2532.0,43.78703703703704,28.6,25,11.0,1.0,0.0,9.0,1.0,22,0,1,0,2,18,5,2,19,2,0,0,4,18,0,0,0,7,20,1,4,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
2023,8,2533.0,40.733333333333334,27.96511627906977,86,12.0,0.0,2.0,7.0,3.0,71,3,4,0,8,62,18,6,56,6,0,0,24,43,0,0,0,43,48,5,33,0.0,0.0,0.0,0.0,0.0,122.0,1.0,2.0
2023,8,2534.0,41.916666666666664,27.755102040816325,49,10.0,0.0,4.0,3.0,3.0,37,3,4,0,5,28,16,5,35,4,0,0,10,38,0,0,0,11,27,3,19,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0
2023,8,2535.0,37.020833333333336,28.37837837837838,37,10.0,0.0,1.0,7.0,2.0,29,2,5,0,1,26,10,1,27,5,0,0,5,27,0,0,0,10,22,3,12,0.0,0.0,0.0,2.0,0.0,51.0,0.0,3.0
2023,9,111.0,43.68333333333333,29.594594594594593,37,3.0,0.0,0.0,2.0,1.0,32,1,2,0,2,22,14,1,29,5,0,0,3,27,0,0,0,10,25,4,8,0.0,0.0,0.0,1.0,0.0,58.0,5.0,2.0
2023,9,112.0,43.979166666666664,29.25925925925926,27,6.0,0.0,2.0,1.0,3.0,17,1,6,0,3,17,7,3,18,7,0,0,2,21,0,0,0,6,16,5,6,0.0,0.0,0.0,1.0,0.0,39.0,7.0,1.0
2023,9,113.0,38.34615384615385,29.333333333333332,15,2.0,0.0,0.0,1.0,1.0,12,0,3,0,0,11,3,1,11,4,0,0,0,12,0,0,0,3,10,2,3,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0
2023,9,114.0,39.69779116465863,32.68041237113402,97,17.0,0.0,4.0,9.0,4.0,83,0,7,0,7,56,36,5,73,9,0,0,15,66,0,0,1,30,71,4,22,0.0,0.0,0.0,3.0,0.0,172.0,2.0,3.0
2023,9,121.0,40.791666666666664,28.72093023255814,43,11.0,0.0,1.0,6.0,4.0,35,0,5,0,3,31,11,1,33,6,0,0,4,35,0,0,0,8,29,1,13,0.0,0.0,0.0,0.0,0.0,62.0,5.0,1.0
2023,9,122.0,38.24561403508772,29.375,72,25.0,1.0,5.0,15.0,4.0,51,1,13,0,7,41,25,6,51,13,0,0,8,55,0,0,0,17,54,7,11,0.0,0.0,0.0,0.0,0.0,116.0,5.0,3.0
2023,9,123.0,38.08571428571429,27.875,40,5.0,0.0,0.0,5.0,0.0,33,1,4,0,2,28,10,2,31,6,0,0,3,31,0,0,0,9,27,5,8,0.0,0.0,0.0,0.0,0.0,61.0,3.0,2.0
2023,9,124.0,36.25925925925926,27.558139534883722,43,9.0,0.0,5.0,3.0,1.0,34,1,5,0,3,28,13,2,35,6,0,0,2,29,0,1,1,12,28,4,11,0.0,0.0,0.0,2.0,0.0,59.0,4.0,3.0
2023,9,131.0,42.06944444444444,27.678571428571427,56,8.0,0.0,2.0,3.0,3.0,46,0,4,0,6,37,14,5,43,4,0,0,9,36,0,0,0,20,38,6,12,0.0,0.0,0.0,0.0,0.0,80.0,1.0,3.0
2023,9,132.0,39.46078431372549,32.54385964912281,57,9.0,0.0,0.0,6.0,3.0,45,4,4,0,4,37,15,5,37,7,0,0,13,34,1,0,3,19,44,3,10,0.0,0.0,0.0,1.0,0.0,84.0,5.0,3.0
2023,9,133.0,38.94117647058823,27.5,22,6.0,0.0,4.0,1.0,1.0,13,0,5,0,4,14,5,3,11,5,0,0,6,17,0,1,0,4,14,1,7,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0
2023,9,211.0,41.02380952380952,32.926829268292686,41,6.0,0.0,0.0,4.0,2.0,34,0,5,0,2,30,10,1,32,5,0,0,4,29,0,1,2,9,31,3,7,0.0,0.0,0.0,0.0,0.0,60.0,2.0,3.0
2023,9,212.0,43.827586206896555,31.142857142857142,35,7.0,0.0,2.0,4.0,1.0,25,0,5,0,5,24,8,3,25,4,0,0,6,22,0,0,0,13,28,1,6,0.0,0.0,0.0,0.0,0.0,56.0,1.0,1.0
2023,9,213.0,46.26923076923077,28.157894736842106,19,5.0,0.0,4.0,0.0,1.0,16,0,1,0,2,9,8,2,16,1,0,0,2,17,0,0,0,2,15,1,3,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2023,9,214.0,40.25,30.5,10,7.0,0.0,0.0,6.0,1.0,9,0,0,0,1,3,5,2,9,0,0,0,1,7,0,0,0,3,8,0,2,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2023,9,215.0,46.1,29.473684210526315,19,2.0,0.0,0.0,1.0,1.0,15,0,3,0,1,11,8,0,15,3,0,0,1,15,0,0,0,4,18,0,1,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
2023,9,221.0,45.5625,28.846153846153847,13,4.0,0.0,0.0,4.0,0.0,7,0,2,0,4,6,5,2,7,2,0,0,4,10,0,0,0,3,11,1,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2023,9,222.0,40.516129032258064,31.857142857142858,35,6.0,0.0,0.0,4.0,2.0,26,2,2,0,5,26,6,3,25,5,0,0,5,23,0,0,0,12,24,5,6,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0
2023,9,223.0,53.111111111111114,28.333333333333332,15,2.0,0.0,1.0,1.0,0.0,14,0,0,0,1,10,4,1,13,1,0,0,1,11,0,0,0,4,12,1,2,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0
2023,9,224.0,37.72222222222222,30.714285714285715,21,10.0,0.0,1.0,7.0,2.0,17,1,2,0,1,16,4,1,17,3,0,0,1,17,0,0,0,4,16,3,2,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
2023,9,225.0,37.1764705882353,27.708333333333332,24,4.0,0.0,0.0,3.0,1.0,17,2,4,0,1,18,5,1,17,5,0,0,2,18,0,0,0,6,16,3,5,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0
2023,9,231.0,43.65,30.384615384615383,13,4.0,0.0,0.0,1.0,3.0,9,0,2,0,2,7,3,3,7,1,0,1,4,8,0,1,0,4,11,0,2,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
2023,9,232.0,39.63636363636363,28.333333333333332,15,8.0,1.0,0.0,5.0,2.0,10,2,1,1,1,9,6,0,11,3,0,0,1,12,0,1,0,2,12,0,3,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0
2023,9,233.0,46.2,29.5,30,2.0,0.0,1.0,1.0,0.0,25,0,2,0,3,19,7,4,22,3,0,0,5,23,0,0,1,6,21,3,6,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0
2023,9,234.0,46.21153846153846,30.151515151515152,33,2.0,0.0,1.0,1.0,0.0,25,0,3,0,5,27,2,4,24,4,0,0,5,25,0,0,0,8,26,4,3,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0
2023,9,235.0,42.21875,29.130434782608695,23,3.0,0.0,0.0,2.0,1.0,18,0,2,0,3,18,2,3,17,3,0,0,3,13,0,0,0,10,11,6,6,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0
2023,9,311.0,41.6875,28.333333333333332,9,1.0,0.0,0.0,0.0,1.0,7,0,2,0,0,6,3,0,7,2,0,0,0,9,0,0,0,0,7,0,2,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0
2023,9,312.0,40.138888888888886,29.25925925925926,27,7.0,0.0,0.0,4.0,3.0,22,1,3,0,1,14,11,2,20,3,0,0,4,16,0,0,0,11,20,2,5,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0
2023,9,313.0,31.928571428571427,31.0,10,2.0,0.0,0.0,1.0,1.0,10,0,0,0,0,5,5,0,10,0,0,0,0,9,0,0,0,1,8,1,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
2023,9,314.0,46.05555555555556,25.76923076923077,13,2.0,0.0,0.0,2.0,0.0,11,0,2,0,0,10,3,0,10,2,0,0,1,10,0,0,0,3,9,0,4,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
2023,9,321.0,42.14646464646464,30.135135135135137,37,15.0,0.0,0.0,12.0,3.0,31,0,3,0,3,25,10,2,30,3,0,0,4,25,0,0,0,12,33,3,1,0.0,0.0,0.0,1.0,0.0,59.0,1.0,2.0
2023,9,322.0,40.72,30.88235294117647,34,11.0,1.0,2.0,4.0,4.0,27,0,3,0,4,14,17,3,27,4,0,0,3,26,0,0,0,8,24,2,8,0.0,0.0,0.0,1.0,0.0,42.0,0.0,2.0
2023,9,323.0,46.2716049382716,29.324324324324323,37,12.0,0.0,1.0,5.0,6.0,32,0,0,0,5,25,10,2,31,1,0,0,5,28,1,0,1,7,32,3,2,0.0,0.0,0.0,0.0,0.0,52.0,1.0,1.0
2023,9,324.0,44.44230769230769,29.09090909090909,33,10.0,0.0,1.0,1.0,8.0,26,2,4,0,1,26,5,2,27,4,0,0,2,23,0,1,0,9,22,3,8,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
2023,9,331.0,46.08585858585858,30.357142857142858,42,9.0,0.0,2.0,5.0,2.0,36,0,3,0,3,20,19,3,33,2,0,0,7,31,0,0,1,10,32,3,7,0.0,0.0,0.0,1.0,0.0,58.0,1.0,0.0
2023,9,332.0,40.72222222222222,30.90909090909091,22,8.0,0.0,0.0,4.0,4.0,15,0,5,0,2,11,9,2,15,5,0,0,2,13,0,1,0,8,14,3,5,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2023,9,333.0,36.0,28.2,25,3.0,0.0,1.0,2.0,0.0,18,0,4,0,3,15,8,2,17,4,0,0,4,19,0,0,0,6,19,3,3,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2023,9,334.0,38.733333333333334,29.736842105263158,19,5.0,0.0,0.0,4.0,1.0,18,0,1,0,0,14,5,0,18,1,0,0,0,16,0,0,0,3,15,2,2,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0
2023,9,411.0,41.65196078431373,29.583333333333332,48,8.0,0.0,1.0,6.0,1.0,36,1,7,0,4,35,10,3,34,7,0,0,7,36,0,0,0,12,35,3,10,0.0,0.0,0.0,0.0,0.0,77.0,1.0,1.0
2023,9,412.0,41.65,29.82456140350877,57,18.0,1.0,2.0,10.0,5.0,50,1,5,0,1,41,15,1,50,6,0,0,1,42,0,0,1,14,48,3,6,0.0,0.0,0.0,2.0,0.0,95.0,2.0,3.0
2023,9,413.0,46.93333333333333,28.81578947368421,38,10.0,0.0,0.0,5.0,5.0,25,3,6,0,4,28,7,3,26,8,0,0,4,30,0,0,0,8,29,4,5,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0
2023,9,414.0,43.74,28.333333333333332,36,12.0,0.0,2.0,9.0,1.0,31,1,1,0,3,24,9,3,31,2,0,0,3,28,0,0,0,8,26,4,6,0.0,0.0,0.0,0.0,0.0,53.0,2.0,0.0
2023,9,421.0,42.035714285714285,30.217391304347824,23,4.0,0.0,0.0,2.0,2.0,19,1,1,0,2,15,7,1,19,2,0,0,2,16,0,0,0,7,17,3,3,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0
2023,9,422.0,36.56666666666667,31.57894736842105,19,3.0,0.0,0.0,3.0,0.0,15,1,1,0,2,9,8,2,14,3,0,0,2,14,0,0,0,5,15,2,2,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0
2023,9,423.0,50.31818181818182,29.761904761904763,21,0.0,0.0,0.0,0.0,0.0,15,0,2,0,4,11,9,1,13,3,0,0,5,10,0,0,0,11,11,4,6,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0
2023,9,424.0,44.1578947368421,30.0,23,7.0,0.0,3.0,3.0,1.0,18,2,2,0,1,19,3,1,15,5,0,0,3,18,0,0,1,4,13,1,9,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0
2023,9,431.0,49.33870967741935,25.0,37,8.0,0.0,0.0,8.0,0.0,30,0,6,0,1,28,8,1,28,7,0,0,2,31,0,0,0,6,26,5,6,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2.0
2023,9,432.0,44.29047619047619,27.604166666666668,48,8.0,0.0,1.0,5.0,2.0,43,2,2,0,1,30,14,4,40,2,0,0,6,37,0,0,1,10,32,5,11,0.0,0.0,0.0,0.0,0.0,68.0,0.0,5.0
2023,9,433.0,40.37222222222223,28.289473684210527,38,26.0,0.0,1.0,13.0,12.0,31,1,2,0,4,23,11,4,28,5,0,0,5,29,0,0,1,8,26,4,8,0.0,0.0,0.0,0.0,0.0,50.0,2.0,4.0
2023,9,434.0,39.388888888888886,30.625,40,6.0,0.0,4.0,2.0,0.0,30,1,6,0,3,22,14,4,28,6,0,0,6,23,0,0,0,17,27,2,11,0.0,0.0,0.0,0.0,0.0,62.0,0.0,7.0
2023,9,511.0,42.327586206896555,26.944444444444443,36,11.0,0.0,2.0,3.0,6.0,29,0,4,0,3,26,6,4,28,4,0,0,4,28,0,0,0,8,23,5,8,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0
2023,9,512.0,45.5625,27.727272727272727,22,4.0,0.0,0.0,3.0,1.0,15,1,4,0,2,10,11,1,16,4,0,0,2,18,0,0,0,4,12,3,7,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2023,9,513.0,40.83333333333333,26.794871794871796,39,9.0,1.0,2.0,4.0,2.0,28,0,8,0,3,23,15,1,27,10,0,0,2,32,0,1,0,6,24,6,9,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0
2023,9,522.0,38.5,28.75,8,1.0,0.0,0.0,1.0,0.0,5,0,0,0,3,4,1,3,4,0,0,0,4,2,0,0,0,6,6,1,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2023,9,523.0,42.55882352941177,30.714285714285715,21,12.0,0.0,1.0,9.0,2.0,17,0,3,0,1,13,6,2,15,4,0,0,2,17,0,0,0,4,13,2,6,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2023,9,524.0,38.291666666666664,29.032258064516128,31,3.0,0.0,0.0,2.0,1.0,24,0,3,0,4,16,13,2,23,4,0,0,4,24,1,0,0,6,21,6,4,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2023,9,531.0,39.31481481481481,26.5,10,3.0,0.0,1.0,1.0,1.0,8,0,1,0,1,6,3,1,8,2,0,0,0,9,0,0,0,1,6,0,4,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0
2023,9,532.0,45.26190476190476,28.055555555555557,18,6.0,0.0,0.0,5.0,1.0,12,1,2,1,2,9,7,2,12,2,0,0,4,10,0,0,0,8,14,2,2,0.0,0.0,0.0,1.0,0.0,24.0,2.0,1.0
2023,9,533.0,43.3,29.166666666666668,12,1.0,0.0,0.0,1.0,0.0,7,1,3,0,1,9,3,0,6,4,0,0,2,10,0,0,0,2,9,2,1,0.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0
2023,9,611.0,47.82,29.333333333333332,30,10.0,0.0,2.0,2.0,6.0,22,0,6,0,2,17,11,2,21,6,0,0,3,27,0,0,0,3,23,3,4,0.0,0.0,0.0,0.0,0.0,35.0,4.0,2.0
2023,9,612.0,37.225,26.4,25,10.0,0.0,0.0,6.0,4.0,18,0,3,0,4,15,8,2,19,4,0,0,2,20,0,0,0,5,18,2,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2023,9,613.0,38.391304347826086,29.23076923076923,26,4.0,0.0,0.0,2.0,2.0,19,1,1,0,5,17,4,5,15,3,0,0,8,16,0,0,0,10,18,4,4,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2023,9,614.0,51.38,28.846153846153847,26,11.0,0.0,0.0,3.0,8.0,21,1,4,0,0,21,5,0,20,5,0,0,1,22,0,0,0,4,20,2,4,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0
2023,9,621.0,42.68421052631579,27.884615384615383,26,9.0,0.0,2.0,4.0,3.0,22,0,4,0,0,17,9,0,19,5,0,0,2,22,0,0,2,2,19,4,3,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0
2023,9,622.0,41.464285714285715,27.714285714285715,35,5.0,0.0,0.0,3.0,2.0,26,2,5,0,2,30,3,2,25,7,0,0,3,23,0,0,0,12,20,5,10,0.0,0.0,0.0,0.0,0.0,45.0,2.0,4.0
2023,9,623.0,41.33720930232558,28.6734693877551,49,26.0,0.0,2.0,14.0,10.0,37,1,6,0,5,26,20,3,36,7,0,0,6,40,0,0,0,9,47,0,2,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
2023,9,624.0,40.7,29.75,40,28.0,0.0,4.0,8.0,16.0,32,0,7,0,1,23,16,1,32,8,0,0,0,33,0,0,0,7,32,4,4,0.0,0.0,0.0,0.0,0.0,61.0,2.0,0.0
2023,9,631.0,43.26470588235294,28.14814814814815,27,4.0,0.0,0.0,2.0,2.0,17,1,3,0,6,13,10,4,16,3,0,0,8,15,1,0,0,11,17,3,7,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0
2023,9,632.0,45.224137931034484,29.23076923076923,39,14.0,0.0,0.0,7.0,7.0,34,2,2,0,1,31,7,1,32,4,0,0,3,27,0,0,0,12,27,6,6,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0
2023,9,633.0,42.27777777777778,30.0,11,5.0,0.0,0.0,1.0,4.0,9,0,1,0,1,7,4,0,9,1,0,0,1,10,0,0,0,1,9,2,0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0
2023,9,634.0,39.18421052631579,28.46153846153846,26,12.0,0.0,0.0,11.0,1.0,22,0,2,0,2,19,4,3,21,2,0,0,3,22,0,0,0,4,17,2,7,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0
2023,9,711.0,43.405797101449274,27.962962962962962,27,13.0,0.0,1.0,3.0,9.0,19,2,6,0,0,18,9,0,20,7,0,0,0,20,0,0,0,7,16,2,9,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2.0
2023,9,712.0,36.25,28.214285714285715,14,4.0,0.0,0.0,3.0,1.0,11,0,3,0,0,12,2,0,11,3,0,0,0,7,0,0,0,7,10,1,3,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0
2023,9,713.0,47.208333333333336,28.4375,16,4.0,0.0,1.0,3.0,0.0,13,2,1,0,0,11,5,0,13,1,0,0,2,13,0,0,0,3,10,2,4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2023,9,714.0,40.0,29.6875,16,1.0,0.0,0.0,1.0,0.0,12,0,4,0,0,9,7,0,10,5,0,0,1,12,0,0,0,4,12,0,4,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0
2023,9,715.0,32.82142857142857,28.055555555555557,18,6.0,0.0,0.0,2.0,4.0,16,0,2,0,0,11,7,0,14,2,0,0,2,15,0,1,1,1,13,2,3,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0
2023,9,722.0,40.27450980392157,29.772727272727273,22,13.0,0.0,0.0,8.0,5.0,19,0,2,0,1,11,11,0,20,1,0,0,1,19,0,0,0,3,18,0,4,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2023,9,723.0,38.73076923076923,27.5,16,13.0,0.0,0.0,2.0,11.0,15,1,0,0,0,12,4,0,15,0,0,0,1,14,0,0,0,2,12,1,3,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0
2023,9,724.0,46.4,25.625,8,1.0,0.0,0.0,0.0,1.0,6,0,2,0,0,3,4,1,6,2,0,0,0,7,0,0,1,0,5,0,3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2023,9,725.0,36.714285714285715,30.0,17,6.0,0.0,0.0,1.0,5.0,14,1,2,0,0,9,8,0,15,1,0,0,1,13,0,0,0,4,8,1,8,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0
2023,9,726.0,41.333333333333336,30.0,10,2.0,0.0,1.0,1.0,0.0,8,0,2,0,0,5,5,0,8,2,0,0,0,10,0,0,0,0,9,0,1,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0
2023,9,731.0,38.583333333333336,30.384615384615383,13,8.0,0.0,0.0,4.0,4.0,12,0,1,0,0,3,10,0,11,1,0,0,1,12,0,0,0,1,10,0,3,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2023,9,732.0,41.11111111111111,25.0,5,6.0,0.0,2.0,4.0,0.0,3,0,0,0,2,2,1,2,3,0,0,0,2,4,0,0,0,1,4,1,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2023,9,733.0,46.75,29.545454545454547,11,1.0,1.0,0.0,0.0,0.0,7,0,1,0,3,2,5,4,6,2,0,0,3,8,0,0,0,3,7,0,4,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0
2023,9,734.0,36.59090909090909,29.666666666666668,15,8.0,0.0,0.0,2.0,6.0,13,0,2,0,0,8,6,1,12,3,0,0,0,10,0,1,0,4,11,0,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
2023,9,735.0,41.03125,26.956521739130434,23,8.0,0.0,2.0,4.0,2.0,20,2,1,0,0,16,6,1,21,1,0,0,1,19,0,1,1,2,17,4,2,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0
2023,9,811.0,43.41242937853107,28.819444444444443,72,7.0,0.0,0.0,2.0,5.0,56,0,8,0,8,47,17,8,56,10,0,0,6,63,0,0,0,9,48,7,17,0.0,0.0,0.0,0.0,0.0,117.0,2.0,5.0
2023,9,812.0,46.67424242424242,28.06451612903226,31,2.0,0.0,0.0,0.0,2.0,23,3,3,0,2,21,7,3,22,4,0,0,5,24,0,1,0,6,26,1,4,0.0,0.0,0.0,1.0,0.0,38.0,1.0,3.0
2023,9,813.0,38.53333333333333,28.42105263157895,95,30.0,0.0,1.0,22.0,7.0,74,1,11,1,8,60,27,8,71,14,0,0,10,81,0,0,1,13,72,8,15,0.0,0.0,0.0,0.0,0.0,161.0,3.0,3.0
2023,9,814.0,43.40416666666667,28.829787234042552,47,7.0,0.0,1.0,4.0,2.0,38,1,6,0,2,33,10,4,37,6,0,0,4,39,1,0,0,7,33,6,8,0.0,0.0,0.0,2.0,0.0,76.0,1.0,7.0
2023,9,815.0,41.62103174603175,28.42105263157895,114,46.0,0.0,1.0,20.0,25.0,94,3,12,0,5,75,37,2,91,14,0,0,9,90,0,0,2,22,77,12,25,0.0,0.0,0.0,2.0,0.0,166.0,3.0,9.0
2023,9,821.0,38.98412698412698,29.383561643835616,73,12.0,0.0,3.0,4.0,5.0,59,1,7,0,6,49,19,5,56,8,0,0,9,58,0,0,0,15,46,4,23,0.0,0.0,0.0,1.0,0.0,117.0,0.0,8.0
2023,9,822.0,39.639880952380956,28.125,72,17.0,0.0,0.0,16.0,1.0,60,2,7,0,3,44,24,4,60,8,0,0,4,64,1,0,0,7,51,7,14,0.0,0.0,0.0,0.0,0.0,115.0,3.0,2.0
2023,9,823.0,38.30952380952381,27.386363636363637,44,10.0,0.0,2.0,5.0,3.0,34,0,5,0,5,29,10,5,33,6,0,0,5,35,0,0,0,9,30,6,8,0.0,0.0,0.0,0.0,0.0,56.0,2.0,4.0
2023,9,824.0,36.689189189189186,28.26530612244898,49,10.0,0.0,0.0,6.0,4.0,35,3,6,0,5,35,8,6,35,7,0,0,7,38,0,0,0,11,31,2,16,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0
2023,9,825.0,42.8125,29.761904761904763,21,6.0,0.0,1.0,5.0,0.0,15,1,2,0,3,16,2,3,16,2,0,0,3,16,0,0,0,5,15,1,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
2023,9,831.0,36.588235294117645,27.954545454545453,44,24.0,0.0,2.0,16.0,6.0,32,2,7,0,3,24,14,6,28,9,0,0,7,34,0,0,0,10,27,3,14,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0
