Features,K,Score
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",9,0.13183086794576074
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.13137532907927915
"('avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.13134818641690835
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.13119560284652948
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",10,0.1310798096628382
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",10,0.13002991194013505
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.12975093209202854
"('avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.1297389962694892
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.12957558687203366
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.12952767405858115
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.12939707650924653
"('avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.12922051972019874
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.1290549176575659
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.12872338506903794
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate')",8,0.12871805495502603
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.128672582321338
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.12856049041737352
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.1283566349988052
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1283394851879683
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.1282444050606984
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12816010167466504
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate')",9,0.12774066754940044
"('avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12748599302469898
"('avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.12727814576286064
"('avg_age', 'avg_crash_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12727367751992574
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12715985523353607
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.1270111243117756
"('avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12690161222905905
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'pct_neo_patented_drivers')",9,0.12657147527376006
"('avg_age', 'avg_crash_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12647508801896729
"('avg_age', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12645407500324035
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.126434313689155
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'pct_neo_patented_drivers')",10,0.12560563635245772
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12524082555400104
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'weekend_crash_rate')",4,0.12520655018509527
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.1251253330243582
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12479966714019677
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12475666830050165
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12446025486114319
"('avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12394958375047442
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate')",10,0.12374757453165793
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.12329204447486508
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12225934820771311
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.12220765675266795
"('avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12216707811117007
"('avg_age', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12092377658201832
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12060211853530604
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.11987081114252039
"('avg_age', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11902096824234196
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11830556824632818
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11728938362288986
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.1163240883444526
